EntityID,Date,Childcare,Childcare_d,Education,Education_d,Employment,Employment_d,Financial Literacy,Financial Literacy_d,Food Security,Food Security_d,Health Care/Services,Health Care/Services_d,Housing,Housing_d,Income,Income_d,Nutrition,Nutrition_d,Transportation,Transportation_d
57739,2018-03-28,7.0,,4.0,,4.0,,2.0,,5.0,,5.0,,,,6.0,,,,5.0,
57741,2018-11-14,7.0,,2.0,,2.0,,9.0,,4.0,,4.0,,7.0,,1.0,,4.0,,5.0,
57744,2019-07-19,7.0,,5.0,,2.0,,1.0,,,,1.0,,9.0,,1.0,,2.0,,1.0,
57745,2018-03-12,7.0,,2.0,,2.0,,8.0,,5.0,,3.0,,12.0,,6.0,,,,5.0,
57746,2018-11-14,2.0,,4.0,,2.0,,11.0,,4.0,,5.0,,3.0,,1.0,,5.0,,5.0,
57750,2018-10-30,7.0,0.0,4.0,0.0,6.0,-2.0,,,,,,,15.0,0.0,5.0,4.0,,,,
57750,2018-11-14,7.0,,4.0,,7.0,,12.0,,4.0,,4.0,,16.0,,5.0,,4.0,,4.0,
57750,2018-12-07,7.0,0.0,4.0,0.0,8.0,1.0,,,,,,,15.0,-1.0,1.0,-4.0,,,5.0,1.0
57751,2018-03-07,7.0,,1.0,,3.0,,2.0,,5.0,,5.0,,15.0,,3.0,,,,5.0,
57753,2018-11-15,7.0,,2.0,,1.0,,12.0,,2.0,,1.0,,15.0,,3.0,,2.0,,4.0,
57754,2018-11-15,7.0,,4.0,,1.0,,2.0,,4.0,,1.0,,3.0,,1.0,,2.0,,1.0,
57755,2018-03-12,7.0,,4.0,,8.0,,11.0,,5.0,,5.0,,15.0,,6.0,,,,5.0,
57759,2018-11-16,7.0,,2.0,,3.0,,6.0,,4.0,,2.0,,15.0,,2.0,,3.0,,5.0,
57760,2018-11-16,7.0,,4.0,,2.0,,2.0,,3.0,,1.0,,7.0,,1.0,,2.0,,4.0,
57761,2018-11-16,7.0,,4.0,,3.0,,7.0,,3.0,,1.0,,7.0,,1.0,,2.0,,4.0,
57764,2018-08-09,,,3.0,,8.0,,12.0,,5.0,,5.0,,17.0,,6.0,,,,5.0,
57765,2018-10-01,,,4.0,1.0,4.0,-4.0,,,,,,,15.0,3.0,3.0,0.0,,,,
57765,2018-12-06,6.0,,3.0,,8.0,,,,,,,,13.0,,2.0,,,,4.0,
57765,2019-07-31,6.0,0.0,3.0,0.0,8.0,0.0,,,,,,,12.0,-1.0,3.0,1.0,,,5.0,1.0
57765,2020-08-31,7.0,1.0,4.0,0.0,3.0,-1.0,,,,,,,,,2.0,-1.0,,,4.0,-1.0
57766,2018-07-26,,,5.0,,8.0,,12.0,,5.0,,5.0,,17.0,,6.0,,,,5.0,
57770,2018-11-16,7.0,,4.0,,3.0,,,,2.0,,1.0,,7.0,,3.0,,4.0,,1.0,
57771,2018-11-16,7.0,,4.0,,1.0,,11.0,,4.0,,3.0,,16.0,,4.0,,3.0,,4.0,
57773,2018-12-05,7.0,0.0,4.0,0.0,2.0,0.0,,,,,,,5.0,4.0,1.0,0.0,,,1.0,-1.0
57773,2018-12-06,7.0,,4.0,,2.0,,,,,,,,1.0,,1.0,,,,2.0,
57774,2018-11-16,2.0,,2.0,,7.0,,9.0,,4.0,,4.0,,7.0,,1.0,,3.0,,5.0,
57783,2018-03-21,,,3.0,,3.0,,2.0,,4.0,,1.0,,,,2.0,,,,5.0,
57784,2018-11-16,,,2.0,,3.0,,9.0,,4.0,,5.0,,7.0,,2.0,,4.0,,5.0,
57789,2018-02-26,,,2.0,,8.0,,10.0,,5.0,,5.0,,15.0,,6.0,,,,5.0,
57792,2018-03-26,7.0,,2.0,,7.0,,12.0,,5.0,,5.0,,15.0,,6.0,,,,5.0,
57792,2019-04-01,7.0,0.0,2.0,0.0,,,,,5.0,0.0,5.0,0.0,17.0,0.0,,,,,5.0,0.0
57792,2019-04-21,7.0,0.0,2.0,0.0,8.0,1.0,12.0,0.0,5.0,0.0,5.0,0.0,17.0,2.0,6.0,0.0,5.0,,5.0,0.0
57794,2018-04-09,7.0,,3.0,,8.0,,12.0,,5.0,,5.0,,20.0,,6.0,,,,5.0,
57794,2019-04-03,7.0,0.0,3.0,0.0,8.0,0.0,,,5.0,0.0,5.0,0.0,20.0,0.0,,,,,5.0,0.0
57795,2018-02-02,7.0,,,,1.0,,10.0,,5.0,,1.0,,2.0,,2.0,,,,4.0,
57798,2018-02-16,7.0,,3.0,,2.0,,3.0,,5.0,,5.0,,15.0,,3.0,,,,5.0,
57799,2018-11-19,7.0,,4.0,,2.0,,6.0,,1.0,,4.0,,3.0,,1.0,,2.0,,4.0,
57801,2018-08-27,,,3.0,,8.0,,12.0,,5.0,,5.0,,17.0,,6.0,,,,5.0,
57803,2018-09-24,7.0,,2.0,,8.0,,10.0,,5.0,,5.0,,17.0,,6.0,,,,5.0,
57804,2018-11-19,7.0,,4.0,,,,10.0,,3.0,,4.0,,16.0,,3.0,,4.0,,5.0,
57809,2018-09-25,,,2.0,,8.0,,11.0,,5.0,,5.0,,17.0,,6.0,,,,5.0,
57812,2018-11-20,7.0,,5.0,,6.0,,7.0,,3.0,,2.0,,7.0,,2.0,,3.0,,3.0,
57813,2018-12-11,7.0,,3.0,,8.0,,,,,,,,15.0,,1.0,,,,2.0,
57820,2018-10-01,7.0,5.0,2.0,0.0,2.0,-1.0,,,,,,,13.0,-2.0,1.0,-1.0,,,,
57820,2018-11-20,2.0,,2.0,,3.0,,9.0,,2.0,,,,15.0,,2.0,,2.0,,4.0,
57820,2019-10-01,7.0,0.0,2.0,0.0,3.0,1.0,,,,,,,13.0,0.0,1.0,0.0,,,,
57823,2018-11-01,7.0,,4.0,0.0,5.0,0.0,,,,,,,15.0,8.0,1.0,-1.0,,,,
57823,2018-11-20,,,4.0,,5.0,,11.0,,4.0,,5.0,,7.0,,2.0,,3.0,,2.0,
57827,2018-11-20,7.0,,2.0,,1.0,,9.0,,4.0,,3.0,,7.0,,4.0,,4.0,,5.0,
57828,2019-10-28,,,4.0,,2.0,,,,3.0,,,,15.0,,1.0,,,,,
57832,2018-12-12,7.0,,,,2.0,,,,,,,,15.0,,3.0,,,,,
57834,2018-11-19,7.0,,4.0,,2.0,,10.0,,3.0,,1.0,,3.0,,1.0,,4.0,,4.0,
57836,2018-11-21,7.0,,3.0,,5.0,,7.0,,4.0,,3.0,,10.0,,4.0,,3.0,,4.0,
57837,2018-11-21,7.0,,3.0,,2.0,,11.0,,4.0,,3.0,,7.0,,1.0,,3.0,,5.0,
57840,2018-11-19,7.0,,3.0,,1.0,,7.0,,3.0,,2.0,,8.0,,4.0,,3.0,,4.0,
57840,2019-10-03,7.0,0.0,4.0,1.0,2.0,1.0,,,,,,,1.0,-7.0,1.0,-3.0,,,5.0,1.0
57840,2019-12-12,7.0,0.0,3.0,-1.0,1.0,-1.0,,,,,,,13.0,12.0,1.0,0.0,,,5.0,0.0
57842,2018-04-09,,,4.0,,8.0,,12.0,,5.0,,4.0,,20.0,,6.0,,,,5.0,
57844,2018-12-12,7.0,,4.0,,2.0,,,,,,,,5.0,,1.0,,,,5.0,
57850,2018-09-29,,,4.0,,5.0,,12.0,,5.0,,4.0,,17.0,,6.0,,,,5.0,
57855,2018-09-12,4.0,,3.0,,5.0,,9.0,,3.0,,3.0,,3.0,,2.0,,,,5.0,
57858,2018-10-08,7.0,,3.0,,7.0,,,,,,,,5.0,,6.0,,,,5.0,
57861,2018-11-19,2.0,,4.0,,3.0,,10.0,,1.0,,1.0,,7.0,,1.0,,5.0,,3.0,
57866,2018-11-26,7.0,,4.0,,6.0,,7.0,,4.0,,2.0,,7.0,,,,4.0,,3.0,
57867,2018-12-06,7.0,,4.0,,2.0,,,,,,,,5.0,,6.0,,,,5.0,
57873,2018-11-27,7.0,,4.0,,2.0,,9.0,,3.0,,3.0,,7.0,,2.0,,4.0,,4.0,
57875,2019-07-08,4.0,,4.0,,7.0,,,,,,,,3.0,,6.0,,,,4.0,
57877,2018-11-27,7.0,,4.0,,5.0,,11.0,,4.0,,2.0,,10.0,,1.0,,3.0,,3.0,
57878,2018-05-27,7.0,,4.0,,2.0,,,,,,,,6.0,,2.0,,,,4.0,
57880,2018-11-26,,,5.0,,7.0,,11.0,,4.0,,3.0,,7.0,,6.0,,3.0,,4.0,
57883,2018-11-27,7.0,,4.0,,,,10.0,,2.0,,2.0,,7.0,,1.0,,4.0,,4.0,
57886,2018-11-27,7.0,,4.0,,5.0,,10.0,,,,3.0,,15.0,,4.0,,,,4.0,
57888,2018-11-27,7.0,,4.0,,7.0,,4.0,,3.0,,2.0,,10.0,,,,3.0,,2.0,
57889,2018-11-27,,,5.0,,2.0,,10.0,,1.0,,4.0,,7.0,,1.0,,4.0,,,
57896,2018-11-27,7.0,,5.0,,3.0,,,,2.0,,3.0,,7.0,,1.0,,3.0,,3.0,
57899,2018-11-27,2.0,,4.0,,2.0,,10.0,,3.0,,3.0,,7.0,,1.0,,3.0,,4.0,
57911,2020-02-05,7.0,,3.0,,3.0,,11.0,,3.0,,5.0,,17.0,,3.0,,4.0,,5.0,
57920,2018-12-19,,,5.0,,5.0,,,,,,,,15.0,,3.0,,,,,
57920,2019-11-07,,,5.0,0.0,6.0,1.0,,,,,,,15.0,0.0,3.0,0.0,,,,
57921,2018-11-28,7.0,,4.0,,3.0,,7.0,,3.0,,3.0,,7.0,,1.0,,3.0,,4.0,
57925,2018-11-27,7.0,,4.0,,7.0,,6.0,,,,2.0,,10.0,,1.0,,4.0,,4.0,
57926,2018-11-28,,,4.0,,1.0,,9.0,,2.0,,2.0,,3.0,,1.0,,4.0,,3.0,
57926,2019-11-15,2.0,-2.0,5.0,0.0,2.0,-5.0,1.0,-8.0,3.0,1.0,4.0,2.0,1.0,0.0,1.0,-3.0,3.0,-1.0,4.0,-1.0
57926,2019-12-04,4.0,,5.0,1.0,7.0,6.0,,,,,,,1.0,-2.0,4.0,3.0,,,5.0,2.0
57927,2018-11-27,7.0,,4.0,,5.0,,9.0,,4.0,,1.0,,10.0,,,,4.0,,3.0,
57934,2019-02-08,7.0,,4.0,,1.0,,,,,,,,15.0,,2.0,,,,,
57934,2020-10-01,7.0,0.0,4.0,0.0,1.0,0.0,,,,,,,15.0,0.0,2.0,0.0,,,,
57939,2018-12-17,7.0,,4.0,,2.0,,,,,,,,5.0,,1.0,,,,5.0,
57939,2019-04-11,7.0,0.0,4.0,0.0,2.0,0.0,11.0,,3.0,,,,14.0,9.0,3.0,2.0,,,5.0,0.0
57939,2019-11-12,7.0,0.0,4.0,0.0,2.0,0.0,,,,,,,12.0,-2.0,1.0,-2.0,,,,
57942,2018-12-17,7.0,,3.0,,2.0,,,,,,,,5.0,,1.0,,,,2.0,
57942,2019-01-04,7.0,0.0,3.0,0.0,1.0,-1.0,1.0,,2.0,,3.0,,3.0,-2.0,1.0,0.0,3.0,,3.0,1.0
57947,2019-11-13,7.0,,4.0,,5.0,,9.0,,3.0,,3.0,,10.0,,2.0,,3.0,,3.0,
57955,2018-11-27,7.0,,2.0,,7.0,,9.0,,4.0,,2.0,,15.0,,6.0,,5.0,,5.0,
57967,2018-11-28,7.0,,4.0,,1.0,,11.0,,4.0,,4.0,,7.0,,2.0,,5.0,,5.0,
57971,2018-11-28,,,3.0,,7.0,,2.0,,4.0,,1.0,,10.0,,,,,,3.0,
57975,2018-12-21,7.0,,1.0,,1.0,,,,,,,,1.0,,2.0,,,,1.0,
57975,2019-04-03,7.0,0.0,1.0,0.0,1.0,0.0,,,,,,,15.0,14.0,3.0,1.0,,,3.0,2.0
57977,2018-09-07,,,3.0,,7.0,,12.0,,5.0,,4.0,,14.0,,6.0,,,,5.0,
57980,2018-12-18,7.0,,5.0,,2.0,,,,,,,,1.0,,1.0,,,,4.0,
57980,2019-03-26,,,3.0,-2.0,3.0,1.0,7.0,,3.0,,2.0,,15.0,14.0,1.0,0.0,5.0,,4.0,0.0
57987,2018-08-27,,,3.0,,7.0,,11.0,,5.0,,5.0,,17.0,,5.0,,,,5.0,
57988,2018-09-15,,,2.0,,8.0,,12.0,,5.0,,5.0,,17.0,,6.0,,,,5.0,
57995,2018-11-27,,,4.0,,1.0,,,,3.0,,,,7.0,,1.0,,,,5.0,
57999,2018-11-27,7.0,,4.0,,7.0,,12.0,,4.0,,2.0,,15.0,,6.0,,5.0,,4.0,
58005,2018-09-20,7.0,,3.0,,2.0,,,,,,,,1.0,,2.0,,,,4.0,
58005,2019-03-23,7.0,0.0,2.0,-1.0,1.0,-1.0,,,,,,,5.0,4.0,1.0,-1.0,,,5.0,1.0
58005,2019-05-08,7.0,0.0,,,1.0,0.0,,,,,,,1.0,-4.0,,,,,4.0,-1.0
58008,2018-11-27,2.0,,4.0,,5.0,,4.0,,3.0,,2.0,,10.0,,2.0,,4.0,,4.0,
58016,2018-11-28,7.0,,4.0,,2.0,,11.0,,4.0,,2.0,,7.0,,1.0,,3.0,,3.0,
58017,2018-11-28,7.0,,4.0,,2.0,,9.0,,2.0,,1.0,,,,1.0,,5.0,,1.0,
58018,2018-11-29,7.0,,3.0,,3.0,,7.0,,4.0,,5.0,,3.0,,1.0,,1.0,,4.0,
58021,2018-11-29,4.0,,2.0,,1.0,,7.0,,4.0,,4.0,,16.0,,1.0,,3.0,,5.0,
58031,2018-03-28,7.0,,2.0,,3.0,,12.0,,4.0,,5.0,,17.0,,2.0,,,,5.0,
58031,2019-04-03,7.0,0.0,2.0,0.0,4.0,1.0,,,5.0,1.0,5.0,0.0,15.0,-2.0,,,,,5.0,0.0
58037,2018-02-07,,,1.0,0.0,3.0,0.0,4.0,0.0,5.0,0.0,5.0,0.0,17.0,2.0,4.0,0.0,,,4.0,0.0
58042,2018-11-29,7.0,,4.0,,2.0,,11.0,,3.0,,4.0,,7.0,,1.0,,,,4.0,
58045,2018-04-15,7.0,,1.0,,8.0,,11.0,,5.0,,5.0,,20.0,,6.0,,,,5.0,
58065,2018-11-30,,,,,,,,,,,5.0,,,,,,3.0,,4.0,
58073,2018-11-27,7.0,,3.0,,5.0,,10.0,,4.0,,4.0,,10.0,,1.0,,4.0,,3.0,
58080,2018-12-09,7.0,,3.0,,8.0,,12.0,,5.0,,5.0,,17.0,,6.0,,,,4.0,
58083,2018-11-30,7.0,,3.0,,5.0,,7.0,,4.0,,2.0,,10.0,,2.0,,2.0,,3.0,
58094,2018-11-30,7.0,,4.0,,3.0,,11.0,,4.0,,2.0,,10.0,,3.0,,2.0,,5.0,
58101,2020-01-30,7.0,,4.0,,7.0,,9.0,,4.0,,1.0,,10.0,,2.0,,1.0,,5.0,
58114,2018-12-04,7.0,,3.0,,5.0,,7.0,,3.0,,3.0,,10.0,,4.0,,4.0,,3.0,
58115,2019-06-04,7.0,,3.0,,7.0,,11.0,,,,,,,,1.0,,4.0,,5.0,
58120,2019-11-21,7.0,,2.0,,5.0,,9.0,,4.0,,3.0,,17.0,,1.0,,4.0,,3.0,
58148,2018-12-21,7.0,,5.0,,7.0,,,,,,,,3.0,,1.0,,,,4.0,
58162,2018-11-27,7.0,0.0,3.0,0.0,5.0,0.0,8.0,1.0,3.0,0.0,2.0,0.0,10.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0
58168,2018-12-03,7.0,,3.0,,2.0,,11.0,,4.0,,3.0,,7.0,,3.0,,3.0,,4.0,
58169,2018-11-30,7.0,,3.0,,2.0,,11.0,,3.0,,2.0,,3.0,,1.0,,2.0,,3.0,
58173,2018-12-03,7.0,,2.0,,1.0,,9.0,,2.0,,5.0,,7.0,,2.0,,2.0,,4.0,
58179,2018-11-30,7.0,,3.0,,,,11.0,,4.0,,3.0,,20.0,,4.0,,1.0,,4.0,
58179,2018-12-07,7.0,0.0,2.0,-1.0,8.0,,,,,,,,20.0,0.0,4.0,0.0,,,,
58179,2019-11-15,7.0,0.0,2.0,0.0,8.0,0.0,,,,,,,16.0,-4.0,4.0,0.0,,,,
58182,2018-02-05,7.0,,5.0,,2.0,,3.0,,5.0,,3.0,,3.0,,1.0,,,,5.0,
58182,2018-08-06,7.0,0.0,5.0,0.0,2.0,0.0,7.0,4.0,5.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,,,5.0,0.0
58197,2020-10-01,7.0,,4.0,,7.0,,,,,,,,15.0,,6.0,,,,,
58201,2019-01-07,7.0,,2.0,,1.0,,10.0,,3.0,,5.0,,14.0,,2.0,,5.0,,4.0,
58203,2018-12-06,4.0,0.0,2.0,-1.0,2.0,0.0,12.0,,3.0,,1.0,,7.0,-8.0,1.0,-3.0,3.0,,5.0,0.0
58203,2018-12-21,4.0,,3.0,,2.0,,,,,,,,15.0,,4.0,,,,5.0,
58208,2018-12-26,2.0,,6.0,,2.0,,,,,,,,6.0,,1.0,,,,1.0,
58210,2018-11-30,7.0,,4.0,,1.0,,1.0,,4.0,,2.0,,3.0,,1.0,,,,2.0,
58211,2019-02-01,7.0,,3.0,,,,,,,,,,15.0,,5.0,,,,1.0,
58214,2018-12-21,7.0,,3.0,,2.0,,,,,,,,5.0,,1.0,,,,3.0,
58215,2018-12-21,7.0,,3.0,,2.0,,,,,,,,5.0,,3.0,,,,5.0,
58216,2018-12-04,7.0,,2.0,,7.0,,11.0,,4.0,,5.0,,15.0,,2.0,,5.0,,5.0,
58217,2018-12-04,7.0,,2.0,,5.0,,2.0,,4.0,,3.0,,7.0,,1.0,,3.0,,5.0,
58218,2018-12-04,7.0,,4.0,,8.0,,11.0,,4.0,,5.0,,7.0,,4.0,,1.0,,5.0,
58220,2018-12-10,7.0,,4.0,,5.0,,,,,,,,15.0,,2.0,,,,,
58220,2018-12-11,7.0,0.0,4.0,0.0,7.0,2.0,,,,,,,15.0,0.0,2.0,0.0,,,,
58222,2018-12-04,7.0,,3.0,,3.0,,11.0,,4.0,,1.0,,7.0,,5.0,,5.0,,5.0,
58225,2018-12-04,7.0,,4.0,,5.0,,7.0,,2.0,,1.0,,10.0,,2.0,,1.0,,3.0,
58226,2018-12-04,4.0,,3.0,,3.0,,9.0,,3.0,,5.0,,7.0,,1.0,,3.0,,5.0,
58231,2018-12-31,7.0,0.0,3.0,0.0,2.0,0.0,,,,,,,5.0,4.0,1.0,-1.0,,,2.0,-1.0
58231,2019-02-06,7.0,,3.0,,2.0,,,,,,,,1.0,,2.0,,,,3.0,
58231,2019-05-28,7.0,0.0,,,,,12.0,,,,,,1.0,-4.0,,,,,2.0,0.0
58234,2018-12-04,7.0,,1.0,,2.0,,9.0,,1.0,,1.0,,7.0,,1.0,,5.0,,1.0,
58236,2018-02-26,7.0,,2.0,,8.0,,10.0,,4.0,,4.0,,3.0,,6.0,,,,4.0,
58239,2018-12-06,7.0,,3.0,,5.0,,7.0,,3.0,,5.0,,7.0,,4.0,,4.0,,3.0,
58240,2018-12-06,7.0,,2.0,,7.0,,9.0,,3.0,,2.0,,7.0,,6.0,,3.0,,4.0,
58241,2019-01-04,7.0,,3.0,,2.0,,,,3.0,,5.0,,7.0,,1.0,,5.0,,3.0,
58243,2019-01-01,7.0,,3.0,,2.0,,,,,,,,5.0,,1.0,,,,1.0,
58243,2019-06-17,7.0,0.0,,,2.0,0.0,,,,,,,3.0,-2.0,1.0,0.0,,,1.0,0.0
58244,2018-12-30,,,3.0,,2.0,,,,,,,,5.0,,1.0,,,,,
58246,2018-02-12,7.0,,1.0,,8.0,,7.0,,5.0,,5.0,,15.0,,6.0,,,,5.0,
58247,2019-01-04,7.0,0.0,4.0,0.0,2.0,0.0,9.0,,4.0,,1.0,,1.0,0.0,1.0,0.0,5.0,,5.0,0.0
58247,2019-01-05,7.0,0.0,5.0,1.0,2.0,-4.0,,,,,,,1.0,0.0,1.0,-3.0,,,5.0,0.0
58247,2019-05-06,7.0,0.0,,,6.0,4.0,,,,,,,1.0,0.0,4.0,3.0,,,5.0,0.0
58249,2018-03-07,7.0,,2.0,,8.0,,7.0,,5.0,,5.0,,15.0,,6.0,,,,5.0,
58250,2018-12-07,7.0,,5.0,,5.0,,12.0,,1.0,,1.0,,10.0,,4.0,,2.0,,5.0,
58252,2020-01-03,4.0,,,,,,9.0,,4.0,,,,17.0,,1.0,,,,4.0,
58258,2018-12-04,7.0,,5.0,,7.0,,11.0,,4.0,,1.0,,7.0,,,,2.0,,4.0,
58263,2018-12-10,7.0,,,,3.0,,9.0,,4.0,,5.0,,,,5.0,,5.0,,5.0,
58264,2018-12-10,4.0,,4.0,,2.0,,10.0,,3.0,,3.0,,7.0,,1.0,,3.0,,3.0,
58269,2018-12-27,7.0,,3.0,,2.0,,,,,,,,5.0,,,,,,1.0,
58269,2019-05-03,7.0,0.0,3.0,0.0,3.0,1.0,,,,,,,1.0,-4.0,2.0,,,,2.0,1.0
58269,2020-03-04,7.0,0.0,2.0,-1.0,5.0,2.0,,,,,,,5.0,4.0,1.0,-1.0,,,4.0,2.0
58271,2018-12-07,7.0,,4.0,,7.0,,9.0,,3.0,,3.0,,15.0,,2.0,,3.0,,5.0,
58272,2018-12-10,7.0,,3.0,,5.0,,7.0,,4.0,,3.0,,10.0,,2.0,,3.0,,3.0,
58274,2018-12-07,7.0,,4.0,,6.0,,10.0,,2.0,,4.0,,10.0,,2.0,,3.0,,3.0,
58275,2018-12-10,7.0,,3.0,,3.0,,6.0,,1.0,,2.0,,3.0,,2.0,,1.0,,2.0,
58276,2018-12-07,,,5.0,,7.0,,9.0,,4.0,,1.0,,15.0,,2.0,,3.0,,4.0,
58277,2019-01-02,7.0,,4.0,,2.0,,,,,,,,5.0,,1.0,,,,5.0,
58277,2019-01-25,7.0,0.0,4.0,0.0,2.0,0.0,,,,,,,15.0,10.0,2.0,1.0,,,,
58277,2019-06-21,4.0,-3.0,4.0,0.0,1.0,-1.0,11.0,,3.0,,4.0,,17.0,2.0,1.0,-1.0,2.0,,4.0,-1.0
58277,2020-01-01,,,,,,,,,,,,,15.0,-2.0,,,,,,
58278,2018-12-11,7.0,,2.0,,2.0,,9.0,,4.0,,3.0,,6.0,,1.0,,4.0,,4.0,
58279,2018-12-11,,,,,5.0,,11.0,,4.0,,4.0,,7.0,,3.0,,4.0,,5.0,
58280,2018-12-12,,,2.0,,8.0,,,,4.0,,,,17.0,,3.0,,2.0,,5.0,
58281,2018-12-11,2.0,,2.0,,3.0,,7.0,,3.0,,4.0,,7.0,,1.0,,4.0,,5.0,
58281,2019-01-07,,,2.0,0.0,6.0,3.0,,,,,,,15.0,8.0,1.0,0.0,,,,
58281,2019-10-16,,,2.0,0.0,3.0,-2.0,,,,,,,15.0,-2.0,1.0,0.0,,,,
58281,2019-11-26,4.0,2.0,2.0,0.0,5.0,-1.0,5.0,-2.0,3.0,0.0,5.0,1.0,17.0,2.0,1.0,0.0,4.0,0.0,4.0,-1.0
58288,2018-12-12,,,4.0,,2.0,,,,3.0,,,,16.0,,1.0,,5.0,,5.0,
58291,2018-12-11,7.0,,3.0,,7.0,,6.0,,1.0,,1.0,,10.0,,3.0,,2.0,,4.0,
58292,2018-12-12,,,4.0,,2.0,,,,3.0,,,,7.0,,1.0,,3.0,,4.0,
58293,2018-12-13,7.0,,4.0,,5.0,,9.0,,4.0,,5.0,,7.0,,2.0,,4.0,,5.0,
58295,2018-12-11,7.0,,4.0,,2.0,,1.0,,1.0,,,,,,1.0,,,,,
58296,2019-01-07,7.0,,4.0,,2.0,,,,,,,,5.0,,1.0,,,,2.0,
58296,2019-10-01,,,,,,,,,,,,,15.0,10.0,,,,,,
58297,2018-12-11,7.0,,2.0,,8.0,,9.0,,4.0,,5.0,,7.0,,3.0,,5.0,,5.0,
58298,2018-10-22,7.0,,4.0,,2.0,,,,,,,,15.0,,,,,,,
58299,2018-12-12,4.0,,4.0,,8.0,,11.0,,4.0,,,,17.0,,,,4.0,,3.0,
58330,2019-01-05,7.0,,5.0,,2.0,,,,,,,,5.0,,1.0,,,,3.0,
58332,2018-12-18,7.0,,3.0,,3.0,,9.0,,4.0,,5.0,,,,1.0,,4.0,,5.0,
58333,2018-12-18,7.0,,5.0,,2.0,,,,3.0,,2.0,,4.0,,1.0,,,,1.0,
58333,2019-11-18,,,5.0,0.0,2.0,0.0,,,2.0,-1.0,,,15.0,11.0,1.0,0.0,,,,
58334,2018-03-21,,,2.0,,8.0,,12.0,,5.0,,5.0,,20.0,,5.0,,,,5.0,
58334,2019-11-05,7.0,,4.0,2.0,1.0,-7.0,,,,,,,16.0,-4.0,4.0,-1.0,,,,
58335,2018-02-07,,,3.0,,8.0,,7.0,,5.0,,5.0,,20.0,,6.0,,,,5.0,
58339,2018-12-18,7.0,,3.0,,3.0,,11.0,,4.0,,3.0,,7.0,,1.0,,3.0,,5.0,
58342,2019-04-22,7.0,,2.0,,7.0,,,,,,,,,,,,,,,
58343,2018-12-13,,,,,,,,,,,,,,,1.0,,,,,
58345,2018-12-20,7.0,,4.0,,2.0,,4.0,,3.0,,1.0,,3.0,,1.0,,1.0,,2.0,
58350,2019-07-19,7.0,0.0,2.0,0.0,2.0,1.0,4.0,-5.0,4.0,1.0,2.0,-1.0,1.0,-12.0,3.0,0.0,3.0,1.0,5.0,3.0
58351,2018-03-05,7.0,,2.0,,3.0,,9.0,,5.0,,3.0,,17.0,,3.0,,,,5.0,
58352,2018-12-14,7.0,,5.0,,1.0,,10.0,,,,4.0,,,,2.0,,3.0,,1.0,
58358,2019-01-02,,,3.0,,2.0,,7.0,,,,1.0,,7.0,,1.0,,3.0,,2.0,
58361,2018-09-18,7.0,,2.0,,8.0,,10.0,,5.0,,4.0,,17.0,,6.0,,,,5.0,
58362,2018-10-08,7.0,,3.0,,7.0,,7.0,,5.0,,5.0,,17.0,,6.0,,,,5.0,
58363,2018-12-20,4.0,,4.0,,3.0,,11.0,,3.0,,4.0,,7.0,,2.0,,3.0,,4.0,
58369,2018-09-19,7.0,,2.0,,7.0,,6.0,,5.0,,4.0,,9.0,,6.0,,,,5.0,
58374,2018-12-20,7.0,,4.0,,1.0,,8.0,,4.0,,1.0,,3.0,,1.0,,5.0,,5.0,
58375,2019-11-12,7.0,,4.0,,3.0,,12.0,,4.0,,2.0,,17.0,,3.0,,4.0,,4.0,
58379,2018-10-20,7.0,,3.0,,8.0,,11.0,,5.0,,5.0,,9.0,,3.0,,,,5.0,
58384,2018-10-02,4.0,,4.0,,8.0,,5.0,,5.0,,5.0,,17.0,,6.0,,,,5.0,
58386,2019-01-02,7.0,,3.0,,3.0,,12.0,,4.0,,5.0,,7.0,,2.0,,3.0,,5.0,
58387,2019-01-02,7.0,,2.0,,3.0,,9.0,,2.0,,4.0,,7.0,,1.0,,3.0,,1.0,
58390,2019-01-02,7.0,,3.0,,3.0,,6.0,,4.0,,4.0,,7.0,,2.0,,3.0,,5.0,
58391,2019-01-02,7.0,,2.0,,3.0,,4.0,,4.0,,5.0,,7.0,,1.0,,3.0,,4.0,
58393,2018-12-21,7.0,,3.0,,2.0,,12.0,,4.0,,1.0,,1.0,,3.0,,3.0,,5.0,
58394,2019-01-02,7.0,,4.0,,2.0,,12.0,,4.0,,4.0,,7.0,,1.0,,3.0,,4.0,
58395,2018-10-09,2.0,,3.0,,3.0,,9.0,,5.0,,4.0,,12.0,,6.0,,,,5.0,
58398,2018-10-08,7.0,,3.0,,3.0,,12.0,,5.0,,5.0,,,,6.0,,,,5.0,
58401,2018-09-09,7.0,,2.0,,7.0,,,,5.0,,5.0,,17.0,,,,,,,
58402,2018-12-21,,,3.0,,2.0,,4.0,,3.0,,1.0,,3.0,,1.0,,3.0,,1.0,
58407,2018-03-22,7.0,,,,,,9.0,,5.0,,4.0,,15.0,,6.0,,,,4.0,
58411,2018-10-08,7.0,,5.0,,8.0,,5.0,,3.0,,,,7.0,,5.0,,,,,
58413,2018-02-23,,,,,,,,,3.0,,5.0,,20.0,,3.0,,,,5.0,
